,lat,lng,time,population,popxtime
81,30.316600000000037,-97.77881000000015,811.0,608.4841918945312,493480.67962646484
82,30.316600000000037,-97.70881000000021,501.0,750.6575927734375,376079.4539794922
83,30.311600000000038,-97.77881000000015,844.0,690.0206298828125,582377.4116210938
84,30.311600000000038,-97.75881000000015,530.0,568.6768188476562,301398.7139892578
85,30.311600000000038,-97.70881000000021,525.0,1686.6839599609375,885509.0789794922
86,30.30660000000004,-97.66881000000024,489.0,1054.1090087890623,515459.30529785145
87,30.301600000000054,-97.79381000000014,615.0,452.7207946777344,278423.28872680664
88,30.301600000000054,-97.78381000000013,723.0,730.4901123046875,528144.3511962891
89,30.301600000000054,-97.66381000000021,623.0,989.0642700195312,616187.040222168
90,30.29660000000005,-97.78881000000014,505.0,343.3866882324219,173410.27755737305
91,30.291600000000052,-97.82881000000008,705.0,267.48260498046875,188575.23651123047
92,30.291600000000052,-97.79381000000014,502.0,269.07379150390625,135075.04333496094
93,30.286600000000053,-97.82881000000008,670.0,348.78741455078125,233687.56774902344
94,30.28160000000005,-97.82381000000014,665.0,423.2666931152344,281472.35092163086
95,30.28160000000005,-97.7338100000002,515.0,7536.18115234375,3881133.2934570312
96,30.28160000000005,-97.7188100000002,498.0,1914.427001953125,953384.6469726562
97,30.27660000000005,-97.82381000000014,651.0,423.2666931152344,275546.6172180176
98,30.27660000000005,-97.70881000000021,508.0,2043.5999755859373,1038148.7875976561
99,30.271600000000053,-97.82381000000014,701.0,420.4491882324218,294734.8809509277
100,30.271600000000053,-97.81881000000013,537.0,420.4491882324218,225781.21408081052
101,30.266600000000054,-97.83881000000008,764.0,121.13069915771484,92543.85415649414
102,30.266600000000054,-97.76381000000015,738.0,917.4761962890624,677097.432861328
103,30.26160000000005,-97.84381000000008,586.0,105.177001953125,61633.72314453125
104,30.26160000000005,-97.83881000000008,657.0,183.86329650878903,120798.1858062744
105,30.26160000000005,-97.78381000000013,620.0,1474.1429443359375,913968.6254882812
106,30.26160000000005,-97.77881000000015,534.0,1168.717041015625,624094.8999023438
107,30.26160000000005,-97.75381000000016,559.0,735.9700927734375,411407.28186035156
108,30.26160000000005,-97.7488100000002,493.0,1907.8070068359373,940548.8543701171
109,30.26160000000005,-97.66381000000021,544.0,15.589579582214355,8480.73129272461
110,30.256600000000052,-97.86381000000007,551.0,11.99075984954834,6606.908677101135
111,30.256600000000052,-97.84381000000008,530.0,676.86962890625,358740.9033203125
112,30.256600000000052,-97.83881000000008,596.0,975.2874755859376,581271.3354492189
113,30.256600000000052,-97.8338100000001,719.0,975.2874755859376,701231.6949462892
114,30.256600000000052,-97.82881000000008,696.0,1371.572998046875,954614.806640625
115,30.256600000000052,-97.80881000000014,492.0,252.19839477539062,124081.61022949219
116,30.256600000000052,-97.78381000000013,594.0,1455.1519775390625,864360.2746582031
117,30.256600000000052,-97.67381000000023,562.0,17.553890228271484,9865.286308288574
118,30.256600000000052,-97.66881000000024,541.0,17.553890228271484,9496.654613494873
119,30.251600000000053,-97.84381000000008,558.0,676.86962890625,377693.2529296875
120,30.251600000000053,-97.83881000000008,602.0,975.2874755859376,587123.0603027345
121,30.251600000000053,-97.8338100000001,679.0,975.2874755859376,662220.1959228517
122,30.251600000000053,-97.82881000000008,658.0,1371.572998046875,902495.0327148438
123,30.251600000000053,-97.82381000000014,696.0,302.58758544921875,210600.95947265625
124,30.251600000000053,-97.79381000000014,718.0,1652.27294921875,1186331.9775390625
125,30.251600000000053,-97.78881000000014,687.0,1455.1519775390625,999689.4085693359
126,30.246600000000054,-97.84381000000008,496.0,1030.9659423828123,511359.1074218749
127,30.246600000000054,-97.83881000000008,575.0,1090.2220458984377,626877.6763916017
128,30.246600000000054,-97.8338100000001,616.0,1090.2220458984377,671576.7802734376
129,30.246600000000054,-97.82881000000008,607.0,1437.594970703125,872620.1472167969
130,30.246600000000054,-97.82381000000014,543.0,791.5189208984375,429794.77404785156
131,30.246600000000054,-97.81881000000013,607.0,791.5189208984375,480451.98498535156
132,30.246600000000054,-97.80381000000013,522.0,348.67559814453125,182008.6622314453
133,30.246600000000054,-97.78881000000014,725.0,1265.1629638671875,917243.1488037109
134,30.246600000000054,-97.70881000000021,482.0,1975.906005859375,952386.6948242188
135,30.24160000000005,-97.84381000000008,550.0,1030.9659423828123,567031.2683105468
136,30.24160000000005,-97.8338100000001,485.0,1090.2220458984377,528757.6922607423
137,30.24160000000005,-97.82381000000014,559.0,791.5189208984375,442459.07678222656
138,30.24160000000005,-97.81881000000013,718.0,791.5189208984375,568310.5852050781
139,30.24160000000005,-97.79881000000013,482.0,692.5344848632812,333801.62170410156
140,30.236600000000053,-97.80881000000014,691.0,234.4154052734375,161981.0450439453
141,30.236600000000053,-97.64381000000029,646.0,2.850249052047728,1841.2608876228323
142,30.231600000000054,-97.65381000000026,697.0,5.811423778533936,4050.5623736381535
143,30.22660000000005,-97.65881000000029,546.0,176.60519409179688,96426.4359741211
144,30.221600000000052,-97.88881000000003,500.0,825.5197143554686,412759.8571777343
145,30.221600000000052,-97.88381000000004,500.0,825.5197143554686,412759.8571777343
146,30.221600000000052,-97.8338100000001,677.0,356.8157958984375,241564.2938232422
147,30.216600000000053,-97.88881000000003,564.0,825.5197143554686,465593.1188964843
148,30.216600000000053,-97.82381000000014,526.0,330.2838134765625,173729.28588867188
149,30.216600000000053,-97.75381000000016,651.0,1211.27197265625,788538.0541992188
150,30.216600000000053,-97.7488100000002,662.0,2370.68701171875,1569394.8017578125
151,30.216600000000053,-97.65381000000026,707.0,114.75820159912108,81134.0485305786
152,30.211600000000054,-97.88881000000003,518.0,1794.634033203125,929620.4291992188
153,30.211600000000054,-97.88381000000004,484.0,1794.634033203125,868602.8720703125
154,30.206600000000066,-97.86381000000007,566.0,1956.3919677734373,1107317.8537597654
155,30.206600000000066,-97.68881000000023,530.0,205.989501953125,109174.43603515625
156,30.206600000000066,-97.6138100000003,560.0,3.230015993118286,1808.8089561462402
157,30.206600000000066,-97.6088100000003,546.0,3.230015993118286,1763.5887322425842
158,30.206600000000066,-97.60381000000031,674.0,0.6073489189147949,409.3531713485718
159,30.20160000000007,-97.74381000000021,519.0,1102.8330078125,572370.3310546875
160,30.19660000000007,-97.76881000000016,534.0,1599.76904296875,854276.6689453125
161,30.191600000000065,-97.86881000000008,550.0,580.5391845703125,319296.5515136719
162,30.186600000000066,-97.86881000000008,507.0,734.447509765625,372364.8874511719
163,30.186600000000066,-97.86381000000007,590.0,284.0544128417969,167592.10357666016
164,30.186600000000066,-97.72381000000021,545.0,3.7086799144744873,2021.2305533885956
165,30.186600000000066,-97.7188100000002,550.0,3.7086799144744873,2039.773952960968
166,30.18160000000007,-97.77381000000015,531.0,1747.416015625,927877.904296875
167,30.18160000000007,-97.76881000000016,575.0,1747.416015625,1004764.208984375
168,30.18160000000007,-97.72881000000021,592.0,6.389064788818359,3782.3263549804688
169,30.17660000000007,-97.77881000000015,552.0,235.31069946289062,129891.50610351562
170,30.17660000000007,-97.76881000000016,614.0,1747.416015625,1072913.43359375
171,30.17660000000007,-97.72881000000021,629.0,6.389064788818359,4018.721752166748
172,30.17660000000007,-97.72381000000021,600.0,17.450529098510742,10470.317459106445
173,30.17660000000007,-97.67881000000021,487.0,0.5956243872642516,290.0690765976905
174,30.17660000000007,-97.62881000000029,679.0,27.747150421142567,18840.315135955803
175,30.171600000000076,-97.84881000000007,636.0,977.1093139648434,621441.5236816404
176,30.171600000000076,-97.84381000000008,602.0,977.1093139648434,588219.8070068357
177,30.171600000000076,-97.66381000000021,509.0,7.598666191101071,3867.721091270445
178,30.171600000000076,-97.62881000000029,535.0,1513.2659912109375,809597.3052978516
179,30.171600000000076,-97.62381000000029,630.0,1708.491943359375,1076349.9243164062
180,30.171600000000076,-97.61881000000031,528.0,1708.491943359375,902083.74609375
181,30.171600000000076,-97.6138100000003,540.0,2506.072021484375,1353278.8916015625
182,30.171600000000076,-97.6088100000003,558.0,2506.072021484375,1398388.1879882812
183,30.16660000000007,-97.84381000000008,551.0,977.1093139648434,538387.2319946287
184,30.16660000000007,-97.76381000000015,643.0,1464.2860107421875,941535.9049072266
185,30.16660000000007,-97.62381000000029,580.0,1708.491943359375,990925.3271484375
186,30.16660000000007,-97.61881000000031,585.0,1708.491943359375,999467.7868652344
187,30.16160000000007,-97.84881000000007,536.0,946.1942138671876,507160.09863281256
188,30.16160000000007,-97.8338100000001,558.0,1269.6209716796875,708448.5021972656
189,30.16160000000007,-97.80881000000014,501.0,1420.0560302734375,711448.0711669922
190,30.16160000000007,-97.78881000000014,588.0,657.0891723632812,386368.4333496094
191,30.16160000000007,-97.78381000000013,547.0,657.0891723632812,359427.77728271484
192,30.16160000000007,-97.77881000000015,516.0,1625.0469970703125,838524.2504882812
193,30.156600000000072,-97.85381000000008,537.0,1970.9630126953125,1058407.1378173828
194,30.156600000000072,-97.84881000000007,623.0,2328.626953125,1450734.591796875
195,30.156600000000072,-97.84381000000008,631.0,2328.626953125,1469363.607421875
196,30.156600000000072,-97.83881000000008,621.0,2506.325927734375,1556428.4011230469
197,30.156600000000072,-97.8338100000001,540.0,2506.325927734375,1353416.0009765625
198,30.156600000000072,-97.82881000000008,564.0,2053.26904296875,1158043.740234375
199,30.156600000000072,-97.81381000000013,503.0,1508.8699951171875,758961.6075439453
200,30.151600000000077,-97.85881000000008,542.0,866.69091796875,469746.4775390625
201,30.151600000000077,-97.85381000000008,618.0,1970.9630126953125,1218055.1418457031
202,30.151600000000077,-97.84881000000007,608.0,2328.626953125,1415805.1875
203,30.151600000000077,-97.84381000000008,629.0,2328.626953125,1464706.353515625
204,30.151600000000077,-97.83881000000008,703.0,2506.325927734375,1761947.1271972656
205,30.151600000000077,-97.82881000000008,590.0,2053.26904296875,1211428.7353515625
206,30.151600000000077,-97.81381000000013,534.0,1508.8699951171875,805736.5773925781
207,30.151600000000077,-97.80881000000014,486.0,1508.8699951171875,733310.8176269531
208,30.151600000000077,-97.80381000000013,573.0,892.185302734375,511222.1784667969
209,30.151600000000077,-97.79881000000013,486.0,453.98431396484375,220636.37658691406
210,30.151600000000077,-97.78881000000014,524.0,1871.947021484375,980900.2392578125
211,30.151600000000077,-97.78381000000013,518.0,1871.947021484375,969668.5571289062
212,30.151600000000077,-97.75381000000016,612.0,148.08200073242188,90626.18444824219
213,30.146600000000078,-97.85881000000008,597.0,198.2427978515625,118350.95031738281
214,30.146600000000078,-97.85381000000008,546.0,377.88800048828125,206326.84826660156
215,30.146600000000078,-97.84381000000008,661.0,696.8078002929688,460589.95599365234
216,30.146600000000078,-97.83881000000008,714.0,1018.27197265625,727046.1884765625
217,30.146600000000078,-97.79381000000014,775.0,765.7219848632812,593434.538269043
218,30.146600000000078,-97.78881000000014,497.0,1574.904052734375,782727.3142089844
219,30.146600000000078,-97.78381000000013,659.0,1574.904052734375,1037861.7707519531
220,30.146600000000078,-97.77881000000015,729.0,945.6500854492188,689378.9122924805
221,30.146600000000078,-97.73881000000021,500.0,410.845703125,205422.8515625
222,30.141600000000075,-97.85381000000008,766.0,377.88800048828125,289462.20837402344
223,30.141600000000075,-97.84881000000007,619.0,696.8078002929688,431324.02838134766
224,30.141600000000075,-97.79381000000014,540.0,765.7219848632812,413489.8718261719
225,30.141600000000075,-97.78881000000014,571.0,1574.904052734375,899270.2141113281
226,30.141600000000075,-97.77881000000015,710.0,945.6500854492188,671411.5606689453
227,30.141600000000075,-97.77381000000015,569.0,566.843017578125,322533.6770019531
228,30.141600000000075,-97.76881000000016,585.0,566.843017578125,331603.1652832031
229,30.141600000000075,-97.76381000000015,581.0,183.2230987548828,106452.62037658691
230,30.136600000000076,-97.80381000000013,604.0,626.4912109375,378400.69140625
231,30.136600000000076,-97.79881000000013,563.0,761.7081298828125,428841.67712402344
232,30.136600000000076,-97.79381000000014,561.0,761.7081298828125,427318.2608642578
233,30.136600000000076,-97.78881000000014,591.0,694.2703857421875,410313.7979736328
234,30.136600000000076,-97.77881000000015,722.0,546.5223999023439,394589.17272949225
235,30.136600000000076,-97.77381000000015,596.0,718.7692260742188,428386.4587402344
236,30.136600000000076,-97.76881000000016,686.0,718.7692260742188,493075.68908691406
237,30.131600000000077,-97.79881000000013,523.0,0.05006030946969986,26.181541852653027
238,30.131600000000077,-97.78381000000013,629.0,216.65879821777344,136278.3840789795
239,30.131600000000077,-97.77881000000015,649.0,179.66119384765625,116600.1148071289
240,30.131600000000077,-97.77381000000015,697.0,12.985589981079102,9050.956216812134
241,30.131600000000077,-97.76881000000016,710.0,12.985589981079102,9219.768886566162
242,30.121600000000075,-97.80381000000013,679.0,1.3199609518051147,896.2534862756729
243,30.106600000000075,-97.80881000000014,539.0,39.137550354003906,21095.139640808105
